05:25:22,05:26:16,54,1
05:56:02,05:57:16,74,1
06:16:27,06:17:16,49,1
06:45:28,06:48:24,176,2
06:49:45,06:51:16,91,1
06:53:33,06:54:16,43,1
06:58:37,06:59:16,39,1
07:01:55,07:05:32,217,3
07:22:25,07:25:24,179,2
07:29:33,07:30:16,43,1
07:34:00,07:35:16,76,1
07:58:33,08:04:40,367,4
08:07:46,08:09:16,90,1
08:13:18,08:15:24,126,2
08:25:30,08:26:16,46,1
08:35:24,08:36:16,52,1
08:46:04,08:47:16,72,1
09:01:18,09:02:16,58,1
09:09:23,09:10:16,53,1
09:12:30,09:15:24,174,2
09:17:35,09:18:16,41,1
09:20:20,09:21:16,56,1
09:29:33,09:30:16,43,1
09:37:40,09:39:16,96,1
09:47:22,09:48:24,62,2
09:54:06,09:55:16,70,1
10:09:56,10:11:16,80,1
10:15:09,10:18:32,203,3
10:25:12,10:30:32,320,3
10:34:53,10:36:16,83,1
10:46:21,10:47:16,55,1
10:50:41,10:51:16,35,1
11:07:32,11:10:32,180,3
11:25:00,11:27:24,144,2
11:29:28,11:30:16,48,1
11:34:24,11:35:16,52,1
11:39:22,11:40:16,54,1
11:48:01,11:49:16,75,1
11:53:07,11:54:24,77,2
12:01:05,12:02:16,71,1
12:09:21,12:10:16,55,1
12:21:09,12:22:16,67,1
12:23:55,12:26:24,149,2
12:27:51,12:29:16,85,1
12:33:07,12:38:32,325,3
12:43:24,12:44:16,52,1
13:09:04,13:10:16,72,1
13:13:58,13:15:16,78,1
13:22:13,13:24:24,131,2
13:29:16,13:30:16,60,1
13:36:21,13:37:16,55,1
13:48:00,13:49:16,76,1
13:52:17,13:53:24,67,2
13:58:24,13:59:16,52,1
14:22:13,14:23:16,63,1
14:29:05,14:30:16,71,1
14:34:18,14:36:24,126,2
14:41:56,14:47:32,336,3
14:51:24,14:52:16,52,1
14:55:48,14:57:16,88,1
15:11:03,15:12:16,73,1
15:16:17,15:17:16,59,1
15:21:13,15:22:16,63,1
15:26:29,15:30:24,235,2
15:37:27,15:38:16,49,1
15:40:56,15:42:16,80,1
15:47:28,15:48:16,48,1
15:51:18,15:52:16,58,1
15:58:55,16:01:24,149,2
16:22:27,16:23:16,49,1
16:28:57,16:30:16,79,1
16:33:32,16:34:16,44,1
16:41:21,16:45:32,251,3
17:08:23,17:09:16,53,1
17:17:26,17:18:24,58,2
17:21:24,17:23:32,128,3
17:28:21,17:30:24,123,2
17:47:14,17:48:16,62,1
17:50:10,17:51:16,66,1
17:54:57,17:56:16,79,1
18:01:24,18:02:16,52,1
18:09:25,18:10:16,51,1
18:17:27,18:18:16,49,1
18:23:31,18:25:24,113,2
18:26:54,18:28:16,82,1
18:29:53,18:31:16,83,1
18:34:29,18:35:16,47,1
18:44:09,18:45:16,67,1
18:55:51,18:57:16,85,1
19:14:22,19:15:16,54,1
19:17:26,19:18:16,50,1
19:21:25,19:23:24,119,2
19:25:29,19:28:24,175,2
19:31:16,19:32:16,60,1
19:58:19,19:59:16,57,1
20:06:26,20:08:24,118,2
20:18:28,20:19:16,48,1
20:20:57,20:22:16,79,1
20:24:11,20:26:24,133,2
20:32:17,20:34:32,135,3
20:47:36,20:48:16,40,1
20:51:33,20:52:16,43,1
20:57:13,21:00:24,191,2
21:19:27,21:20:16,49,1
21:27:56,21:29:16,80,1
21:39:25,21:40:16,51,1
22:10:09,22:11:16,67,1
22:17:20,22:18:16,56,1
22:21:13,22:22:16,63,1
22:25:13,22:26:16,63,1
22:43:27,22:44:16,49,1
23:38:53,23:40:16,83,1
