05:25:24,05:26:16,52,1
05:56:04,05:57:16,72,1
06:16:16,06:17:16,60,1
06:42:37,06:43:16,39,1
06:45:22,06:46:16,54,1
06:50:14,06:51:16,62,1
06:53:24,06:54:16,52,1
06:59:17,07:00:16,59,1
07:03:15,07:04:16,61,1
07:13:18,07:14:16,58,1
07:16:17,07:17:16,59,1
07:22:30,07:25:24,174,2
07:29:32,07:30:16,44,1
07:34:18,07:35:16,58,1
07:57:58,07:59:16,78,1
08:07:53,08:09:16,83,1
08:13:58,08:15:16,78,1
08:16:54,08:19:24,150,2
08:23:16,08:24:16,60,1
08:35:28,08:36:16,48,1
08:57:25,08:58:16,51,1
09:09:19,09:10:16,57,1
09:11:32,09:16:32,300,3
09:19:07,09:20:16,69,1
09:36:38,09:37:16,38,1
09:46:18,09:47:16,58,1
09:51:14,09:52:16,62,1
10:09:16,10:10:16,60,1
10:15:31,10:18:32,181,3
10:26:56,10:30:24,208,2
10:35:13,10:36:16,63,1
10:50:27,10:53:24,177,2
11:07:27,11:11:32,245,3
11:25:06,11:27:24,138,2
11:29:11,11:30:16,65,1
11:34:30,11:35:16,46,1
11:39:15,11:40:16,61,1
11:50:16,11:51:16,60,1
11:53:17,11:54:24,67,2
11:58:02,11:59:16,74,1
12:09:18,12:10:16,58,1
12:16:06,12:19:24,198,2
12:22:30,12:23:16,46,1
12:30:08,12:31:16,68,1
12:33:31,12:38:32,301,3
12:46:55,12:48:16,81,1
13:07:32,13:08:16,44,1
13:14:26,13:15:16,50,1
13:21:57,13:26:32,275,3
13:29:18,13:30:16,58,1
13:36:14,13:37:16,62,1
13:43:37,13:44:16,39,1
13:49:01,13:50:16,75,1
13:52:15,13:53:16,61,1
14:01:17,14:02:16,59,1
14:18:17,14:19:16,59,1
14:31:27,14:32:16,49,1
14:34:18,14:36:24,126,2
14:40:13,14:41:16,63,1
14:43:20,14:45:24,124,2
14:48:30,14:49:16,46,1
14:59:24,15:00:16,52,1
15:11:31,15:14:24,173,2
15:21:17,15:22:16,59,1
15:28:19,15:29:16,57,1
15:31:33,15:32:16,43,1
15:35:06,15:36:16,70,1
15:43:15,15:44:16,61,1
15:51:34,15:52:16,42,1
15:57:04,15:58:16,72,1
16:00:11,16:02:24,133,2
16:22:28,16:23:16,48,1
16:29:18,16:30:16,58,1
16:33:35,16:34:16,41,1
16:37:07,16:38:16,69,1
16:41:21,16:45:32,251,3
17:08:00,17:09:16,76,1
17:20:31,17:24:40,249,4
17:30:12,17:33:24,192,2
17:47:12,17:50:24,192,2
17:52:17,17:53:16,59,1
17:57:00,17:58:16,76,1
18:16:54,18:18:16,82,1
18:23:01,18:28:40,339,4
18:30:29,18:31:16,47,1
18:39:19,18:40:16,57,1
18:45:15,18:46:16,61,1
19:05:18,19:06:16,58,1
19:14:22,19:15:16,54,1
19:17:07,19:18:16,69,1
19:23:13,19:28:40,327,4
19:35:26,19:36:16,50,1
19:59:13,20:02:32,199,3
20:20:31,20:24:32,241,3
20:25:52,20:31:32,340,3
20:33:23,20:34:16,53,1
20:47:31,20:48:16,45,1
20:50:58,20:52:16,78,1
20:57:13,20:59:24,131,2
21:19:28,21:20:16,48,1
21:28:38,21:29:16,38,1
21:39:15,21:40:16,61,1
22:14:09,22:15:16,67,1
22:22:04,22:26:32,268,3
22:43:23,22:44:16,53,1
23:36:06,23:37:16,70,1
