00:53:04,00:54:16,72,1
05:24:58,05:26:16,78,1
05:39:16,05:40:16,60,1
06:42:13,06:43:16,63,1
06:58:34,06:59:16,42,1
07:01:33,07:05:32,239,3
07:22:26,07:25:24,178,2
07:29:29,07:30:16,47,1
07:33:56,07:35:16,80,1
07:40:19,07:41:16,57,1
07:45:25,07:46:16,51,1
07:57:13,07:58:16,63,1
08:04:03,08:05:16,73,1
08:07:21,08:08:16,55,1
08:10:14,08:11:16,62,1
08:36:32,08:37:16,44,1
08:54:16,08:55:16,60,1
09:08:10,09:09:16,66,1
09:11:21,09:12:16,55,1
09:14:36,09:15:16,40,1
09:35:22,09:37:24,122,2
09:46:16,09:47:16,60,1
09:53:55,09:55:16,81,1
10:09:28,10:10:16,48,1
10:13:05,10:15:24,139,2
10:17:31,10:19:24,113,2
10:32:33,10:33:16,43,1
10:35:22,10:36:16,54,1
10:47:13,10:48:16,63,1
10:59:20,11:00:16,56,1
11:05:58,11:07:16,78,1
11:09:09,11:10:24,75,2
11:24:34,11:27:24,170,2
11:29:03,11:30:16,73,1
11:33:51,11:35:16,85,1
11:39:23,11:40:16,53,1
11:53:37,11:54:16,39,1
11:59:54,12:01:16,82,1
12:21:26,12:23:24,118,2
12:25:27,12:26:16,49,1
12:28:32,12:29:16,44,1
12:37:29,12:38:16,47,1
13:07:12,13:08:16,64,1
13:21:35,13:22:16,41,1
13:25:28,13:26:16,48,1
13:29:07,13:30:24,77,2
13:33:54,13:37:24,210,2
13:48:29,13:50:24,115,2
13:56:27,13:58:24,117,2
14:09:08,14:10:16,68,1
14:23:34,14:24:16,42,1
14:29:33,14:30:16,43,1
14:32:40,14:33:16,36,1
14:40:05,14:41:16,71,1
14:53:24,14:57:32,248,3
15:09:55,15:12:24,149,2
15:23:24,15:24:16,52,1
15:26:10,15:27:16,66,1
15:29:20,15:30:16,56,1
15:47:14,15:48:16,62,1
15:50:18,15:53:24,186,2
15:59:43,16:01:16,93,1
16:03:30,16:04:16,46,1
16:29:19,16:30:24,65,2
16:33:56,16:35:16,80,1
16:46:09,16:47:16,67,1
16:52:35,16:53:16,41,1
16:55:30,16:56:16,46,1
17:07:04,17:08:16,72,1
17:13:51,17:15:16,85,1
17:17:50,17:19:16,86,1
17:21:32,17:23:24,112,2
17:26:18,17:27:16,58,1
17:29:32,17:30:16,44,1
17:49:56,17:51:16,80,1
18:02:31,18:03:16,45,1
18:09:20,18:10:16,56,1
18:22:16,18:24:24,128,2
18:26:13,18:27:16,63,1
18:30:21,18:31:16,55,1
18:33:01,18:34:16,75,1
18:52:00,18:53:16,76,1
19:04:25,19:05:16,51,1
19:17:26,19:18:16,50,1
19:22:34,19:23:16,42,1
19:25:16,19:27:32,136,3
19:31:12,19:32:16,64,1
19:38:17,19:39:16,59,1
19:59:19,20:00:16,57,1
20:18:15,20:21:24,189,2
20:24:40,20:25:16,36,1
20:36:28,20:39:24,176,2
20:44:28,20:45:16,48,1
20:48:12,20:49:16,64,1
20:53:24,20:54:16,52,1
20:57:13,20:58:16,63,1
21:03:09,21:04:16,67,1
21:16:34,21:17:16,42,1
21:28:12,21:29:16,64,1
21:31:24,21:32:16,52,1
21:46:20,21:47:16,56,1
22:10:10,22:11:16,66,1
22:35:06,22:36:16,70,1
22:43:16,22:44:16,60,1
