05:25:39,05:26:16,37,1
06:00:28,06:01:16,48,1
06:16:27,06:17:16,49,1
06:44:48,06:47:24,156,2
06:50:07,06:51:16,69,1
06:53:16,06:54:16,60,1
07:03:24,07:07:32,248,3
07:10:38,07:11:16,38,1
07:20:58,07:22:16,78,1
07:24:28,07:25:16,48,1
07:34:16,07:35:16,60,1
07:53:22,07:54:16,54,1
07:57:05,07:58:16,71,1
08:00:00,08:02:24,144,2
08:11:13,08:15:32,259,3
08:25:31,08:26:16,45,1
08:35:05,08:36:16,71,1
08:48:14,08:49:16,62,1
08:58:34,08:59:16,42,1
09:07:17,09:15:48,511,5
09:29:27,09:30:16,49,1
09:38:07,09:39:16,69,1
09:45:55,09:47:16,81,1
09:50:27,09:51:16,49,1
10:13:29,10:18:40,311,4
10:25:08,10:28:24,196,2
10:35:34,10:36:16,42,1
10:47:16,10:48:16,60,1
10:50:18,10:51:16,58,1
11:09:26,11:13:32,246,3
11:21:36,11:22:16,40,1
11:26:13,11:27:16,63,1
11:29:38,11:30:16,38,1
11:36:15,11:37:16,61,1
11:39:10,11:40:16,66,1
11:51:02,11:52:16,74,1
11:55:28,11:56:16,48,1
12:01:17,12:02:16,59,1
12:03:54,12:05:16,82,1
12:09:12,12:10:16,64,1
12:16:36,12:17:16,40,1
12:21:23,12:22:16,53,1
12:25:32,12:26:16,44,1
12:28:38,12:29:16,38,1
12:32:04,12:34:24,140,2
12:37:12,12:38:16,64,1
12:47:25,12:48:16,51,1
13:07:33,13:08:16,43,1
13:14:02,13:15:16,74,1
13:22:37,13:24:24,107,2
13:29:18,13:30:16,58,1
13:36:13,13:37:16,63,1
13:44:25,13:45:16,51,1
13:51:38,13:53:24,106,2
13:57:11,13:58:16,65,1
14:22:03,14:23:16,73,1
14:28:54,14:30:16,82,1
14:34:24,14:35:16,52,1
14:37:32,14:38:16,44,1
14:40:22,14:43:24,182,2
14:48:03,14:49:16,73,1
14:51:17,14:52:16,59,1
14:54:56,14:56:16,80,1
15:11:27,15:12:16,49,1
15:16:34,15:17:16,42,1
15:20:56,15:22:16,80,1
15:25:59,15:27:16,77,1
15:28:58,15:30:16,78,1
15:34:47,15:36:16,89,1
15:41:42,15:42:16,34,1
15:43:47,15:45:16,89,1
15:51:16,15:52:16,60,1
15:59:41,16:01:24,103,2
16:22:16,16:23:16,60,1
16:31:32,16:34:24,172,2
16:37:07,16:38:16,69,1
16:41:11,16:43:24,133,2
16:45:57,16:47:16,79,1
17:08:16,17:09:16,60,1
17:19:06,17:23:40,274,4
17:29:03,17:30:16,73,1
17:32:23,17:33:16,53,1
17:47:27,17:48:16,49,1
17:50:23,17:51:16,53,1
17:56:12,17:57:16,64,1
18:01:32,18:02:16,44,1
18:09:23,18:10:16,53,1
18:17:34,18:18:16,42,1
18:23:23,18:25:24,121,2
18:27:36,18:28:16,40,1
18:30:13,18:31:16,63,1
18:34:03,18:35:16,73,1
18:44:00,18:45:16,76,1
18:56:14,18:57:16,62,1
19:13:39,19:15:16,97,1
19:25:32,19:26:16,44,1
19:31:23,19:34:32,189,3
19:36:08,19:37:16,68,1
19:39:29,19:40:16,47,1
19:56:35,19:57:16,41,1
20:01:14,20:02:16,62,1
20:20:50,20:25:32,282,3
20:30:31,20:32:24,113,2
20:35:28,20:36:16,48,1
20:47:20,20:48:16,56,1
20:51:06,20:54:24,198,2
20:57:09,20:58:16,67,1
21:19:39,21:20:16,37,1
21:27:55,21:29:16,81,1
21:38:48,21:40:16,88,1
22:10:36,22:11:16,40,1
22:15:20,22:16:16,56,1
22:24:11,22:26:24,133,2
22:43:32,22:44:16,44,1
23:39:16,23:40:16,60,1
