05:25:05,05:26:16,71,1
05:56:25,05:57:16,51,1
06:16:10,06:17:16,66,1
06:42:22,06:43:16,54,1
06:47:27,06:48:16,49,1
06:49:48,06:51:16,88,1
06:56:38,06:57:16,38,1
07:01:11,07:04:24,193,2
07:05:50,07:08:24,154,2
07:22:18,07:25:24,186,2
07:29:22,07:30:16,54,1
07:34:30,07:35:16,46,1
07:56:23,07:59:24,181,2
08:01:18,08:02:16,58,1
08:11:28,08:15:32,244,3
08:25:12,08:26:16,64,1
08:34:51,08:36:16,85,1
08:46:34,08:47:16,42,1
08:58:27,08:59:16,49,1
09:09:25,09:10:16,51,1
09:12:24,09:14:24,120,2
09:15:58,09:17:24,86,2
09:29:25,09:30:16,51,1
09:39:03,09:40:16,73,1
09:44:10,09:45:16,66,1
09:47:53,09:49:16,83,1
10:10:05,10:11:16,71,1
10:13:36,10:18:32,296,3
10:24:22,10:27:24,182,2
10:29:04,10:30:16,72,1
10:35:25,10:36:16,51,1
10:48:34,10:49:16,42,1
10:54:20,10:55:16,56,1
11:08:50,11:12:32,222,3
11:25:27,11:26:16,49,1
11:29:38,11:30:16,38,1
11:34:23,11:35:16,53,1
11:39:14,11:40:16,62,1
11:48:24,11:49:16,52,1
11:53:08,11:56:24,196,2
12:09:27,12:10:16,49,1
12:17:26,12:18:16,50,1
12:20:04,12:23:24,200,2
12:28:17,12:29:16,59,1
12:32:16,12:34:24,128,2
12:37:07,12:38:16,69,1
12:43:28,12:44:16,48,1
13:07:14,13:08:16,62,1
13:16:07,13:17:16,69,1
13:19:30,13:20:16,46,1
13:25:27,13:26:16,49,1
13:29:25,13:30:16,51,1
13:36:25,13:37:16,51,1
13:43:05,13:44:16,71,1
13:52:35,13:54:24,109,2
14:01:38,14:02:16,38,1
14:19:41,14:20:16,35,1
14:29:29,14:30:16,47,1
14:34:25,14:36:24,119,2
14:40:27,14:43:24,177,2
14:49:29,14:51:24,115,2
14:56:40,14:57:16,36,1
15:11:14,15:14:24,190,2
15:21:30,15:22:16,46,1
15:25:57,15:27:16,79,1
15:29:14,15:30:16,62,1
15:35:20,15:36:16,56,1
15:41:24,15:42:16,52,1
15:44:22,15:45:16,54,1
15:54:38,15:57:24,166,2
15:58:51,16:00:16,85,1
16:22:34,16:23:16,42,1
16:29:12,16:30:16,64,1
16:33:10,16:34:16,66,1
16:37:30,16:38:16,46,1
16:41:19,16:43:24,125,2
16:48:25,16:49:16,51,1
17:09:30,17:10:16,46,1
17:14:33,17:15:16,43,1
17:19:01,17:23:32,271,3
17:30:25,17:33:24,179,2
17:47:19,17:48:16,57,1
17:50:10,17:51:16,66,1
17:57:29,17:58:16,47,1
18:01:21,18:02:16,55,1
18:09:28,18:10:16,48,1
18:17:39,18:18:16,37,1
18:23:22,18:24:16,54,1
18:28:20,18:31:32,192,3
18:34:31,18:35:16,45,1
18:44:29,18:45:16,47,1
18:59:25,19:00:16,51,1
19:13:56,19:15:16,80,1
19:17:39,19:18:16,37,1
19:21:30,19:23:24,114,2
19:25:09,19:28:24,195,2
19:31:11,19:32:16,65,1
19:56:02,19:57:16,74,1
20:01:21,20:02:24,63,2
20:20:32,20:21:16,44,1
20:24:07,20:28:32,265,3
20:30:11,20:33:32,201,3
20:47:09,20:48:16,67,1
20:51:14,20:52:16,62,1
20:57:06,20:58:24,78,2
21:18:13,21:19:16,63,1
21:28:09,21:29:16,67,1
21:38:59,21:40:16,77,1
22:10:32,22:11:16,44,1
22:25:19,22:28:32,193,3
22:45:20,22:46:16,56,1
23:39:29,23:40:16,47,1
