00:14:23,00:15:16,53,1
05:24:55,05:26:16,81,1
05:56:27,05:57:16,49,1
06:16:11,06:17:16,65,1
06:42:31,06:43:16,45,1
06:45:25,06:48:24,179,2
06:53:14,06:54:16,62,1
06:56:16,06:57:16,60,1
07:03:19,07:05:24,125,2
07:21:15,07:22:16,61,1
07:29:39,07:30:16,37,1
07:34:16,07:35:16,60,1
07:52:23,07:53:16,53,1
07:56:12,08:00:32,260,3
08:08:20,08:09:16,56,1
08:13:32,08:15:24,112,2
08:25:23,08:26:16,53,1
08:34:58,08:36:16,78,1
08:53:30,08:54:16,46,1
08:56:59,08:58:16,77,1
09:07:38,09:10:24,166,2
09:12:05,09:13:24,79,2
09:16:01,09:17:16,75,1
09:29:20,09:30:16,56,1
09:38:20,09:39:16,56,1
09:45:49,09:47:16,87,1
09:49:09,09:50:16,67,1
09:54:22,09:55:16,54,1
10:09:18,10:10:16,58,1
10:13:12,10:18:32,320,3
10:22:31,10:23:16,45,1
10:26:00,10:27:16,76,1
10:29:07,10:30:16,69,1
10:35:29,10:36:16,47,1
10:47:31,10:48:16,45,1
10:49:42,10:51:16,94,1
11:06:59,11:11:32,273,3
11:21:18,11:22:16,58,1
11:26:34,11:27:16,42,1
11:29:22,11:30:16,54,1
11:34:14,11:35:16,62,1
11:39:20,11:40:16,56,1
11:51:11,11:52:16,65,1
11:55:18,11:57:24,126,2
12:00:00,12:01:16,76,1
12:09:28,12:10:16,48,1
12:16:07,12:19:24,197,2
12:21:48,12:23:16,88,1
12:28:20,12:29:16,56,1
12:33:05,12:38:32,327,3
12:47:26,12:48:16,50,1
13:09:19,13:10:16,57,1
13:17:31,13:18:16,45,1
13:21:19,13:24:24,185,2
13:29:05,13:30:16,71,1
13:36:32,13:37:16,44,1
13:50:23,13:51:16,53,1
13:54:59,13:56:24,85,2
13:57:52,13:59:16,84,1
14:24:23,14:25:16,53,1
14:29:36,14:30:16,40,1
14:34:29,14:36:24,115,2
14:40:28,14:41:16,48,1
14:43:03,14:44:16,73,1
14:47:35,14:49:24,109,2
14:55:33,14:56:16,43,1
15:11:12,15:14:24,192,2
15:22:38,15:24:16,98,1
15:26:32,15:27:16,44,1
15:28:45,15:30:16,91,1
15:35:04,15:36:16,72,1
15:41:27,15:42:16,49,1
15:47:13,15:48:16,63,1
15:52:21,15:53:16,55,1
15:59:16,16:01:24,128,2
16:19:21,16:20:16,55,1
16:29:25,16:30:16,51,1
16:33:24,16:34:16,52,1
16:38:35,16:39:16,41,1
16:41:55,16:45:32,217,3
17:08:34,17:09:16,42,1
17:17:21,17:23:40,379,4
17:28:00,17:29:16,76,1
17:31:29,17:32:16,47,1
17:44:15,17:48:24,249,2
17:55:24,17:56:16,52,1
17:58:25,17:59:16,51,1
18:11:21,18:12:16,55,1
18:17:33,18:18:16,43,1
18:23:31,18:25:32,121,3
18:30:17,18:31:16,59,1
18:34:28,18:35:16,48,1
18:45:31,18:46:16,45,1
18:56:24,18:57:16,52,1
19:14:17,19:15:16,59,1
19:17:40,19:18:16,36,1
19:21:37,19:22:16,39,1
19:24:17,19:26:24,127,2
19:28:18,19:29:16,58,1
19:31:34,19:32:16,42,1
19:56:07,19:57:16,69,1
19:59:26,20:02:24,178,2
20:18:07,20:19:16,69,1
20:23:15,20:27:32,257,3
20:30:08,20:33:32,204,3
20:46:11,20:48:24,133,2
20:57:24,20:58:16,52,1
21:00:22,21:01:16,54,1
21:18:24,21:19:16,52,1
21:28:28,21:29:16,48,1
21:39:18,21:40:16,58,1
22:07:39,22:08:16,37,1
22:16:33,22:19:24,171,2
22:24:37,22:26:16,99,1
22:43:27,22:44:16,49,1
23:39:36,23:40:16,40,1
