08:45:52,08:47:16,84,1
10:00:55,10:02:16,81,1
10:15:01,10:16:16,75,1
10:32:22,10:33:16,54,1
10:39:31,10:40:16,45,1
10:57:31,10:58:16,45,1
11:04:29,11:05:16,47,1
11:13:28,11:14:16,48,1
11:54:50,11:58:24,214,2
12:13:29,12:14:24,55,2
12:44:16,12:45:16,60,1
13:06:25,13:07:16,51,1
13:15:15,13:16:16,61,1
13:44:21,13:45:16,55,1
14:07:01,14:08:16,75,1
14:22:23,14:23:16,53,1
14:26:20,14:27:16,56,1
15:11:04,15:12:16,72,1
15:43:16,15:44:16,60,1
16:45:23,16:46:16,53,1
16:55:36,16:56:16,40,1
17:08:23,17:09:16,53,1
17:16:16,17:17:16,60,1
17:45:27,17:46:16,49,1
18:04:17,18:05:16,59,1
18:22:21,18:23:16,55,1
18:49:31,18:50:16,45,1
19:02:03,19:03:16,73,1
19:21:00,19:22:16,76,1
19:55:24,19:56:16,52,1
20:09:21,20:10:16,55,1
20:14:09,20:15:16,67,1
20:29:17,20:30:16,59,1
20:59:15,21:00:16,61,1
21:25:09,21:26:16,67,1
21:34:22,21:35:16,54,1
22:09:09,22:10:16,67,1
22:35:53,22:37:16,83,1
23:43:27,23:44:16,49,1
