08:46:26,08:47:16,50,1
09:59:31,10:00:16,45,1
10:37:07,10:38:16,69,1
10:55:51,10:57:16,85,1
11:04:23,11:05:16,53,1
11:09:19,11:10:16,57,1
11:12:46,11:14:16,90,1
11:18:55,11:20:16,81,1
11:51:11,11:52:16,65,1
11:57:37,11:58:16,39,1
12:06:09,12:07:16,67,1
12:13:07,12:14:16,69,1
12:37:31,12:38:16,45,1
12:44:06,12:45:16,70,1
12:59:35,13:01:24,109,2
13:12:45,13:16:24,219,2
13:53:01,13:54:16,75,1
13:57:50,13:59:16,86,1
14:13:22,14:14:16,54,1
14:22:35,14:24:24,109,2
14:50:24,14:51:16,52,1
15:07:30,15:08:16,46,1
15:11:14,15:12:16,62,1
15:42:45,15:46:24,219,2
15:56:17,15:57:16,59,1
16:13:13,16:14:16,63,1
16:16:16,16:17:16,60,1
16:20:57,16:22:16,79,1
16:51:45,16:56:24,279,2
17:10:22,17:11:16,54,1
17:14:35,17:16:24,109,2
17:26:19,17:27:16,57,1
17:54:03,17:55:16,73,1
18:04:16,18:05:16,60,1
18:12:47,18:14:16,89,1
18:19:13,18:20:16,63,1
18:29:22,18:30:16,54,1
18:53:15,18:54:16,61,1
19:01:48,19:03:16,88,1
19:18:05,19:19:16,71,1
19:23:39,19:24:16,37,1
19:56:17,19:57:16,59,1
19:59:36,20:00:16,40,1
20:06:39,20:07:16,37,1
20:12:33,20:13:16,43,1
20:16:16,20:17:16,60,1
20:22:25,20:23:16,51,1
20:45:23,20:46:16,53,1
20:59:10,21:00:16,66,1
21:19:19,21:20:16,57,1
21:25:12,21:26:16,64,1
21:34:20,21:37:24,184,2
21:50:22,21:51:16,54,1
22:09:24,22:10:16,52,1
22:32:21,22:33:16,55,1
22:41:29,22:42:16,47,1
23:40:51,23:42:16,85,1
