08:45:33,08:47:16,103,1
09:53:04,09:54:16,72,1
09:58:36,09:59:16,40,1
10:12:53,10:14:16,83,1
10:38:52,10:40:16,84,1
10:54:11,10:57:24,193,2
11:04:00,11:05:16,76,1
11:13:15,11:16:24,189,2
11:29:55,11:31:16,81,1
11:52:12,11:53:16,64,1
11:54:56,11:56:16,80,1
12:06:23,12:07:16,53,1
12:13:30,12:14:16,46,1
12:22:35,12:23:16,41,1
12:46:30,12:47:16,46,1
12:58:20,12:59:16,56,1
13:01:26,13:02:16,50,1
13:13:13,13:14:16,63,1
13:18:15,13:20:24,129,2
13:53:02,13:54:16,74,1
14:01:32,14:02:16,44,1
14:13:21,14:14:16,55,1
14:18:56,14:24:32,336,3
14:51:19,14:52:16,57,1
15:07:23,15:08:16,53,1
15:11:34,15:12:16,42,1
15:32:31,15:33:16,45,1
15:42:41,15:44:16,95,1
15:51:59,15:53:16,77,1
16:08:04,16:09:16,72,1
16:11:12,16:12:16,64,1
16:14:11,16:15:16,65,1
16:52:01,16:53:24,83,2
16:58:24,16:59:16,52,1
17:11:54,17:15:24,210,2
17:19:08,17:20:16,68,1
17:26:34,17:27:16,42,1
17:57:03,18:00:24,201,2
18:04:39,18:06:24,105,2
18:11:31,18:12:16,45,1
18:16:24,18:17:16,52,1
18:33:27,18:34:16,49,1
18:51:13,18:52:16,63,1
19:15:26,19:16:16,50,1
19:18:19,19:19:16,57,1
19:20:44,19:22:16,92,1
19:56:15,19:57:16,61,1
20:09:39,20:10:16,37,1
20:16:39,20:17:16,37,1
20:25:23,20:26:16,53,1
20:48:39,20:49:16,37,1
20:59:06,21:00:16,70,1
21:02:05,21:03:16,71,1
21:19:05,21:20:16,71,1
21:25:28,21:26:16,48,1
21:31:18,21:32:16,58,1
21:36:40,21:37:16,36,1
21:50:09,21:51:16,67,1
22:09:17,22:10:16,59,1
22:35:59,22:37:16,77,1
22:44:35,22:45:16,41,1
23:42:23,23:43:16,53,1
23:47:36,23:48:16,40,1
