05:25:07,05:26:16,69,1
05:56:09,05:57:16,67,1
06:16:39,06:17:16,37,1
06:44:28,06:45:16,48,1
06:50:32,06:54:32,240,3
06:56:18,06:57:16,58,1
07:03:08,07:07:32,264,3
07:22:12,07:25:24,192,2
07:28:53,07:30:16,83,1
07:34:09,07:35:16,67,1
07:58:14,07:59:16,62,1
08:04:24,08:09:32,308,3
08:11:25,08:12:16,51,1
08:16:19,08:17:16,57,1
08:18:42,08:20:16,94,1
08:25:26,08:26:16,50,1
08:35:13,08:36:16,63,1
09:04:06,09:05:16,70,1
09:09:12,09:13:24,252,2
09:16:04,09:19:24,200,2
09:23:35,09:24:16,41,1
09:38:05,09:39:16,71,1
09:46:53,09:48:16,83,1
09:53:53,09:55:16,83,1
09:57:23,09:58:16,53,1
10:09:02,10:10:16,74,1
10:15:23,10:18:24,181,2
10:24:14,10:27:24,190,2
10:29:33,10:30:16,43,1
10:35:12,10:36:16,64,1
10:38:22,10:39:16,54,1
10:49:19,10:50:16,57,1
11:06:38,11:11:32,294,3
11:18:27,11:19:16,49,1
11:28:18,11:29:24,66,2
11:30:53,11:32:16,83,1
11:34:27,11:35:16,49,1
11:39:37,11:40:16,39,1
11:48:11,11:49:16,65,1
11:53:11,11:57:24,253,2
12:09:33,12:10:16,43,1
12:14:29,12:15:16,47,1
12:24:29,12:27:24,175,2
12:30:21,12:32:24,123,2
12:35:16,12:38:32,196,3
13:02:07,13:03:16,69,1
13:09:20,13:10:16,56,1
13:14:22,13:15:16,54,1
13:22:25,13:24:24,119,2
13:29:03,13:30:16,73,1
13:36:23,13:37:16,53,1
13:52:32,13:56:32,240,3
14:01:02,14:02:16,74,1
14:25:05,14:26:16,71,1
14:29:12,14:30:16,64,1
14:34:37,14:36:24,107,2
14:40:20,14:41:16,56,1
14:46:18,14:47:16,58,1
14:50:20,14:52:24,124,2
14:58:54,15:00:16,82,1
15:11:37,15:12:16,39,1
15:16:27,15:17:16,49,1
15:21:23,15:22:16,53,1
15:26:24,15:27:16,52,1
15:29:38,15:30:16,38,1
15:35:30,15:36:16,46,1
15:43:24,15:44:16,52,1
15:54:26,15:55:16,50,1
15:57:37,15:58:16,39,1
16:02:29,16:03:16,47,1
16:09:50,16:11:16,86,1
16:25:30,16:26:16,46,1
16:28:52,16:30:16,84,1
16:32:37,16:34:16,99,1
16:44:21,16:50:40,379,4
17:12:06,17:13:16,70,1
17:20:30,17:23:40,190,4
17:29:11,17:33:24,253,2
17:44:24,17:45:16,52,1
17:53:16,17:54:16,60,1
18:03:10,18:04:16,66,1
18:07:51,18:10:24,153,2
18:17:27,18:18:16,49,1
18:22:25,18:23:16,51,1
18:25:06,18:26:16,70,1
18:29:57,18:31:16,79,1
18:39:10,18:40:16,66,1
18:42:24,18:43:16,52,1
18:50:39,18:51:16,37,1
18:58:34,18:59:16,42,1
19:14:33,19:15:16,43,1
19:28:30,19:35:56,446,6
19:59:04,20:03:32,268,3
20:18:42,20:19:16,34,1
20:23:26,20:25:24,118,2
20:29:32,20:31:24,112,2
20:36:24,20:37:16,52,1
20:41:31,20:42:16,45,1
20:49:16,20:50:16,60,1
20:55:11,20:56:16,65,1
21:02:04,21:03:16,72,1
21:08:33,21:09:16,43,1
21:19:20,21:20:16,56,1
21:28:07,21:29:16,69,1
21:39:16,21:40:16,60,1
