05:25:06,05:26:16,70,1
05:56:12,05:57:16,64,1
06:16:22,06:17:16,54,1
06:42:17,06:43:16,59,1
06:45:24,06:46:16,52,1
06:50:17,06:51:16,59,1
06:53:29,06:54:16,47,1
07:01:17,07:07:40,383,4
07:22:08,07:25:24,196,2
07:29:28,07:30:16,48,1
07:34:02,07:35:16,74,1
07:56:30,07:59:24,174,2
08:04:12,08:05:16,64,1
08:11:09,08:15:32,263,3
08:26:57,08:28:16,79,1
08:35:03,08:36:16,73,1
08:48:04,08:49:16,72,1
08:57:12,08:58:16,64,1
09:09:14,09:10:16,62,1
09:12:24,09:17:32,308,3
09:19:23,09:20:16,53,1
09:29:30,09:30:16,46,1
09:38:11,09:39:16,65,1
09:44:31,09:45:16,45,1
09:47:13,09:48:16,63,1
09:54:14,09:55:16,62,1
10:09:29,10:11:24,115,2
10:15:04,10:18:24,200,2
10:22:10,10:25:24,194,2
10:29:06,10:30:16,70,1
10:34:52,10:36:16,84,1
10:48:35,10:49:16,41,1
10:53:34,10:55:16,102,1
11:07:20,11:11:32,252,3
11:22:16,11:23:16,60,1
11:26:14,11:27:16,62,1
11:28:55,11:30:16,81,1
11:34:17,11:35:16,59,1
11:39:25,11:40:16,51,1
11:44:04,11:45:16,72,1
11:53:22,11:54:24,62,2
11:56:53,11:58:16,83,1
12:09:14,12:10:16,62,1
12:19:42,12:23:32,230,3
12:28:15,12:29:16,61,1
12:32:09,12:34:24,135,2
12:37:12,12:38:16,64,1
12:47:06,12:48:16,70,1
13:07:15,13:08:16,61,1
13:14:24,13:15:16,52,1
13:19:39,13:20:16,37,1
13:23:22,13:24:16,54,1
13:29:41,13:30:16,35,1
13:36:15,13:37:16,61,1
13:45:17,13:46:16,59,1
13:52:17,13:53:24,67,2
13:57:21,13:58:16,55,1
14:18:22,14:19:16,54,1
14:28:48,14:30:16,88,1
14:34:19,14:36:24,125,2
14:40:25,14:43:24,179,2
14:47:27,14:49:24,117,2
14:56:41,14:57:16,35,1
15:11:36,15:12:16,40,1
15:17:54,15:19:16,82,1
15:21:07,15:22:16,69,1
15:26:20,15:27:16,56,1
15:29:10,15:30:16,66,1
15:35:22,15:36:16,54,1
15:41:05,15:42:16,71,1
15:47:14,15:48:16,62,1
15:51:20,15:52:16,56,1
15:59:12,16:01:24,132,2
16:22:37,16:23:16,39,1
16:28:57,16:30:16,79,1
16:33:20,16:34:16,56,1
16:37:27,16:38:16,49,1
16:41:11,16:43:24,133,2
16:45:21,16:46:16,55,1
17:12:01,17:13:16,75,1
17:17:30,17:18:16,46,1
17:20:31,17:23:32,181,3
17:28:10,17:30:24,134,2
17:47:16,17:48:16,60,1
17:53:20,17:54:16,56,1
17:57:23,17:58:16,53,1
18:08:51,18:10:16,85,1
18:17:20,18:18:16,56,1
18:22:05,18:25:32,207,3
18:30:05,18:31:16,71,1
18:34:17,18:35:16,59,1
18:48:36,18:49:16,40,1
19:14:06,19:15:16,70,1
19:20:23,19:23:24,181,2
19:28:27,19:32:32,245,3
19:55:51,19:57:16,85,1
20:01:36,20:02:16,40,1
20:05:00,20:06:16,76,1
20:20:20,20:21:16,56,1
20:23:06,20:25:24,138,2
20:30:17,20:32:32,135,3
20:45:10,20:48:24,194,2
20:57:12,20:58:16,64,1
21:02:30,21:03:16,46,1
21:21:01,21:22:16,75,1
21:28:03,21:29:16,73,1
21:39:24,21:40:16,52,1
22:09:57,22:11:16,79,1
22:14:22,22:15:16,54,1
22:22:12,22:23:16,64,1
22:24:38,22:26:16,98,1
22:42:58,22:44:16,78,1
23:35:41,23:37:16,95,1
