05:25:31,05:26:16,45,1
05:56:30,05:57:16,46,1
06:16:10,06:17:16,66,1
06:42:09,06:43:16,67,1
06:45:12,06:48:24,192,2
06:52:55,06:54:16,81,1
07:03:22,07:04:16,54,1
07:06:35,07:11:32,297,3
07:22:29,07:25:24,175,2
07:29:34,07:30:16,42,1
07:33:46,07:35:16,90,1
07:56:21,08:01:40,319,4
08:11:10,08:12:16,66,1
08:14:13,08:15:16,63,1
08:19:28,08:20:16,48,1
08:25:08,08:26:16,68,1
08:44:22,08:45:16,54,1
08:54:08,08:55:16,68,1
08:58:31,08:59:16,45,1
09:04:02,09:05:16,74,1
09:09:27,09:13:32,245,3
09:16:08,09:17:16,68,1
09:29:15,09:30:16,61,1
09:36:32,09:37:16,44,1
09:43:10,09:44:16,66,1
09:47:02,09:48:16,74,1
09:54:03,09:55:16,73,1
10:13:18,10:18:40,322,4
10:27:21,10:30:32,191,3
10:35:29,10:36:16,47,1
10:47:10,10:50:24,194,2
11:09:33,11:13:32,239,3
11:21:20,11:22:16,56,1
11:26:36,11:27:16,40,1
11:29:23,11:30:16,53,1
11:34:22,11:35:16,54,1
11:39:17,11:40:16,59,1
11:48:35,11:49:16,41,1
11:53:22,11:54:24,62,2
11:58:10,11:59:16,66,1
12:08:59,12:10:16,77,1
12:18:24,12:23:32,308,3
12:27:59,12:29:16,77,1
12:32:35,12:34:24,109,2
12:37:41,12:38:16,35,1
12:43:16,12:44:16,60,1
13:07:23,13:08:16,53,1
13:14:07,13:15:16,69,1
13:22:08,13:24:24,136,2
13:29:29,13:30:16,47,1
13:36:05,13:37:16,71,1
13:45:18,13:46:16,58,1
13:52:19,13:53:24,65,2
14:04:29,14:05:16,47,1
14:18:36,14:19:16,40,1
14:29:14,14:30:16,62,1
14:34:36,14:36:24,108,2
14:40:19,14:43:24,185,2
14:47:14,14:49:24,130,2
14:59:18,15:00:16,58,1
15:13:18,15:14:16,58,1
15:16:03,15:17:16,73,1
15:23:31,15:24:16,45,1
15:25:58,15:27:16,78,1
15:29:26,15:30:16,50,1
15:35:16,15:36:16,60,1
15:40:45,15:42:16,91,1
15:52:30,15:55:24,174,2
15:59:14,16:01:24,130,2
16:22:08,16:23:16,68,1
16:29:12,16:30:16,64,1
16:33:22,16:34:16,54,1
16:38:14,16:39:16,62,1
16:42:27,16:46:32,245,3
17:08:05,17:09:16,71,1
17:17:16,17:23:40,384,4
17:28:25,17:29:16,51,1
17:31:02,17:32:16,74,1
17:46:45,17:49:24,159,2
17:58:30,17:59:16,46,1
18:01:08,18:02:16,68,1
18:09:19,18:10:16,57,1
18:17:10,18:18:16,66,1
18:23:09,18:25:24,135,2
18:27:13,18:28:16,63,1
18:30:06,18:31:16,70,1
18:34:21,18:35:16,55,1
18:44:25,18:45:16,51,1
18:51:59,18:53:16,77,1
19:13:53,19:15:16,83,1
19:18:29,19:23:32,303,3
19:27:18,19:29:24,126,2
19:31:03,19:32:16,73,1
19:59:08,20:04:32,324,3
20:18:31,20:19:16,45,1
20:21:05,20:22:16,71,1
20:24:26,20:27:24,178,2
20:30:23,20:32:32,129,3
20:47:00,20:48:16,76,1
20:51:05,20:52:16,71,1
20:57:31,20:58:16,45,1
21:07:18,21:08:16,58,1
21:18:23,21:19:16,53,1
21:27:47,21:29:16,89,1
21:39:10,21:40:16,66,1
22:08:24,22:09:16,52,1
22:16:05,22:17:16,71,1
22:25:36,22:26:16,40,1
22:31:41,22:32:16,35,1
22:43:17,22:44:16,59,1
23:36:21,23:37:16,55,1
